subject,SO,Source,sink,D_source_So,D_sink_SO,D_sink_source,pre_post,flow_peak
49,1,1,4,0,3,3,2,0.513769986388823
49,1,2,1,1,0,1,1,0.463339934444542
49,1,2,3,1,2,1,1,0.485781543052559
49,1,2,3,1,2,1,2,0.486675439773594
49,1,2,4,1,3,2,1,0.507255113524684
49,1,2,4,1,3,2,2,0.510016582058025
49,1,3,1,2,0,2,1,0.463727601995808
49,1,3,2,2,1,1,1,0.469735994088404
49,1,3,2,2,1,1,2,0.460672757085983
49,1,3,4,2,3,1,1,0.50791885406638
49,1,3,4,2,3,1,2,0.511127967960776
49,1,4,1,3,0,3,1,0.464998485104855
49,1,4,2,3,1,2,1,0.470344612954302
49,1,4,2,3,1,2,2,0.462099432191786
49,1,4,3,3,2,1,1,0.484639302174012
49,1,4,3,3,2,1,2,0.485743672304921
49,2,1,2,1,0,1,1,0.481415485121409
49,2,1,2,1,0,1,2,0.47433550356827
49,2,1,3,1,1,2,1,0.48676940362406
49,2,1,3,1,1,2,2,0.482565509167882
49,2,1,4,1,2,3,1,0.500403223838057
49,2,1,4,1,2,3,2,0.502151428276991
49,2,2,1,0,1,1,1,0.486326859242424
49,2,2,1,0,1,1,2,0.480356649744406
49,2,2,3,0,1,1,1,0.487588070405574
49,2,2,3,0,1,1,2,0.482503818812195
49,2,2,4,0,2,2,1,0.501621657376501
49,2,2,4,0,2,2,2,0.501485357787502
49,2,3,1,1,1,2,1,0.487728919458779
49,2,3,1,1,1,2,2,0.480065544161352
49,2,3,2,1,0,1,1,0.482820319261663
49,2,3,2,1,0,1,2,0.473253765049782
49,2,3,4,1,2,1,1,0.50127332830299
49,2,3,4,1,2,1,2,0.504476786968253
49,2,4,1,2,1,3,1,0.489283445284621
49,2,4,1,2,1,3,2,0.479212073249653
49,2,4,2,2,0,2,1,0.482472127772188
49,2,4,2,2,0,2,2,0.472776722574768
49,2,4,3,2,1,1,1,0.487525476666667
49,2,4,3,2,1,1,2,0.481153257052255
49,3,1,2,2,1,1,1,0.48813672274092
49,3,1,2,2,1,1,2,0.486169918370378
49,3,1,3,2,0,2,1,0.487084052734905
49,3,1,3,2,0,2,2,0.486038474007893
49,3,1,4,2,1,3,1,0.488629092673889
49,3,1,4,2,1,3,2,0.489785602929675
49,3,2,1,1,2,1,1,0.503519228188137
49,3,2,1,1,2,1,2,0.494859190082737
49,3,2,3,1,0,1,1,0.488040637457391
49,3,2,3,1,0,1,2,0.486590179928393
49,3,2,4,1,1,2,1,0.489282216946529
49,3,2,4,1,1,2,2,0.490167306311378
49,3,3,1,0,2,2,1,0.504252808416434
49,3,3,1,0,2,2,2,0.498271689671423
49,3,3,2,0,1,1,1,0.488223373155282
49,3,3,2,0,1,1,2,0.486260182627185
49,3,3,4,0,1,1,1,0.488436857802217
49,3,3,4,0,1,1,2,0.489755742875136
49,3,4,1,1,2,3,1,0.505182020961584
49,3,4,1,1,2,3,2,0.49555697805983
49,3,4,2,1,1,2,1,0.489612832776194
49,3,4,2,1,1,2,2,0.486439772366097
49,3,4,3,1,0,1,1,0.486608459693355
49,3,4,3,1,0,1,2,0.486620942041465
49,4,1,2,3,2,1,1,0.493314637437633
49,4,1,2,3,2,1,2,0.490234341154324
49,4,1,3,3,1,2,1,0.488895793927875
49,4,1,3,3,1,2,2,0.482259322571946
49,4,1,4,3,0,3,1,0.49094886129218
49,4,1,4,3,0,3,2,0.480795010362101
49,4,2,1,2,3,1,1,0.496762424483592
49,4,2,1,2,3,1,2,0.499196408077503
49,4,2,3,2,1,1,1,0.491052496960933
49,4,2,3,2,1,1,2,0.484185562141507
49,4,2,4,2,0,2,1,0.492267224818697
49,4,2,4,2,0,2,2,0.484843615972864
49,4,3,1,1,3,2,1,0.497692618237959
49,4,3,1,1,3,2,2,0.503761641954614
49,4,3,2,1,2,1,1,0.492892257319726
49,4,3,2,1,2,1,2,0.48844133464875
49,4,3,4,1,0,1,1,0.491422192259206
49,4,3,4,1,0,1,2,0.485253616960557
49,4,4,1,0,3,3,1,0.497871454808692
49,4,4,1,0,3,3,2,0.502428527127816
49,4,4,2,0,2,2,1,0.492744691552365
49,4,4,2,0,2,2,2,0.48967138384968
49,4,4,3,0,1,1,1,0.491239262364671
49,4,4,3,0,1,1,2,0.484696896614136
50,1,1,2,0,1,1,1,0.47968106396342
50,1,1,2,0,1,1,2,0.470139550906662
50,1,1,3,0,2,2,1,0.482241459427831
50,1,1,3,0,2,2,2,0.480789563400495
50,1,1,4,0,3,3,1,0.51085797131726
50,1,1,4,0,3,3,2,0.515566885185901
50,1,2,1,1,0,1,1,0.478605490578162
50,1,2,1,1,0,1,2,0.465623540615069
50,1,2,3,1,2,1,1,0.483483078849118
50,1,2,3,1,2,1,2,0.477058985459157
50,1,2,4,1,3,2,1,0.509411052867736
50,1,2,4,1,3,2,2,0.51746858080421
50,1,3,1,2,0,2,1,0.477420889305855
50,1,3,1,2,0,2,2,0.465003883615323
50,1,3,2,2,1,1,1,0.477881013260418
50,1,3,2,2,1,1,2,0.467719410838419
50,1,3,4,2,3,1,1,0.511098479207111
50,1,3,4,2,3,1,2,0.515854031197368
50,1,4,1,3,0,3,1,0.474981440336023
50,1,4,1,3,0,3,2,0.463370149201103
50,1,4,2,3,1,2,1,0.476809441435771
50,1,4,2,3,1,2,2,0.465690060873677
50,1,4,3,3,2,1,1,0.480902894922852
50,1,4,3,3,2,1,2,0.477553932001839
50,2,1,2,1,0,1,1,0.485672148477794
50,2,1,2,1,0,1,2,0.478032984290891
50,2,1,3,1,1,2,1,0.485824589019662
50,2,1,3,1,1,2,2,0.48120877657464
50,2,1,4,1,2,3,1,0.507346557247801
50,2,1,4,1,2,3,2,0.508640179326999
50,2,2,1,0,1,1,1,0.488687981601781
50,2,2,1,0,1,1,2,0.482985364029845
50,2,2,3,0,1,1,1,0.486377740353857
50,2,2,3,0,1,1,2,0.478420092632308
50,2,2,4,0,2,2,1,0.505084130247554
50,2,2,4,0,2,2,2,0.512601892469768
50,2,3,1,1,1,2,1,0.488111478066363
50,2,3,1,1,1,2,2,0.483583837837102
50,2,3,2,1,0,1,1,0.486172754296067
50,2,3,2,1,0,1,2,0.477039898860408
50,2,3,4,1,2,1,1,0.506254740245297
50,2,3,4,1,2,1,2,0.511228420448024
50,2,4,1,2,1,3,1,0.487622755798249
50,2,4,1,2,1,3,2,0.482820315392987
50,2,4,2,2,0,2,1,0.485542171902646
50,2,4,2,2,0,2,2,0.474158790975192
50,2,4,3,2,1,1,1,0.485565149256404
50,2,4,3,2,1,1,2,0.477663477327416
50,3,1,2,2,1,1,1,0.488886570683324
50,3,1,2,2,1,1,2,0.486922530761893
50,3,1,3,2,0,2,1,0.487929362323286
50,3,1,3,2,0,2,2,0.48428713536823
50,3,1,4,2,1,3,1,0.494659742221931
50,3,1,4,2,1,3,2,0.488977322990316
50,3,2,1,1,2,1,1,0.497026449285704
50,3,2,1,1,2,1,2,0.499368046374298
50,3,2,3,1,0,1,1,0.487980915806954
50,3,2,3,1,0,1,2,0.484938030282751
50,3,2,4,1,1,2,1,0.49566042576084
50,3,2,4,1,1,2,2,0.491872082232698
50,3,3,1,0,2,2,1,0.498424676878669
50,3,3,1,0,2,2,2,0.501844455544806
50,3,3,2,0,1,1,1,0.489954216006001
50,3,3,2,0,1,1,2,0.48736011639074
50,3,3,4,0,1,1,1,0.495152257374552
50,3,3,4,0,1,1,2,0.491126793977748
50,3,4,1,1,2,3,1,0.497985026507712
50,3,4,1,1,2,3,2,0.500591445136811
50,3,4,2,1,1,2,1,0.489588391675994
50,3,4,2,1,1,2,2,0.487759556707413
50,3,4,3,1,0,1,1,0.489026751241321
50,3,4,3,1,0,1,2,0.485938816867843
50,4,1,2,3,2,1,1,0.490784581214422
50,4,1,2,3,2,1,2,0.490712606098006
50,4,1,3,3,1,2,1,0.485927664074346
50,4,1,3,3,1,2,2,0.478009455182429
50,4,1,4,3,0,3,1,0.486044711158491
50,4,1,4,3,0,3,2,0.482408072209731
50,4,2,1,2,3,1,1,0.500291157049104
50,4,2,1,2,3,1,2,0.503042078146041
50,4,2,3,2,1,1,1,0.485930502280001
50,4,2,3,2,1,1,2,0.478784312968245
50,4,2,4,2,0,2,1,0.486656973959378
50,4,2,4,2,0,2,2,0.483586714097097
50,4,3,1,1,3,2,1,0.50139847940096
50,4,3,1,1,3,2,2,0.505127006964439
50,4,3,2,1,2,1,1,0.490416738291888
50,4,3,2,1,2,1,2,0.490234863808742
50,4,3,4,1,0,1,1,0.488115156311572
50,4,3,4,1,0,1,2,0.484611043007011
50,4,4,1,0,3,3,1,0.499609343153271
50,4,4,1,0,3,3,2,0.505250833555561
50,4,4,2,0,2,2,1,0.491655533595256
50,4,4,2,0,2,2,2,0.491945797833787
50,4,4,3,0,1,1,1,0.486629050074188
50,4,4,3,0,1,1,2,0.478432881003521
51,1,1,2,0,1,1,1,0.475499959566984
51,1,1,2,0,1,1,2,0.465430065724999
51,1,1,3,0,2,2,1,0.479588982127485
51,1,1,3,0,2,2,2,0.473811263140238
51,1,1,4,0,3,3,1,0.508237681945996
51,1,2,1,1,0,1,1,0.471146394611371
51,1,2,3,1,2,1,1,0.478363568589242
51,1,2,3,1,2,1,2,0.474339472610834
51,1,2,4,1,3,2,1,0.506134874325098
51,1,2,4,1,3,2,2,0.51663354473578
51,1,3,1,2,0,2,1,0.47101430183988
51,1,3,2,2,1,1,1,0.474873661826914
51,1,3,2,2,1,1,2,0.46508675228262
51,1,3,4,2,3,1,1,0.50779862406494
51,1,3,4,2,3,1,2,0.518349244110943
51,1,4,1,3,0,3,1,0.468765680268707
51,1,4,2,3,1,2,1,0.47413059165762
51,1,4,2,3,1,2,2,0.462614481379979
51,1,4,3,3,2,1,1,0.477185454762306
51,1,4,3,3,2,1,2,0.470925826348948
51,2,1,2,1,0,1,1,0.480081382170206
51,2,1,2,1,0,1,2,0.472403697668719
51,2,1,3,1,1,2,1,0.480646019576953
51,2,1,3,1,1,2,2,0.474722015371748
51,2,1,4,1,2,3,1,0.508840593960622
51,2,1,4,1,2,3,2,0.513665461307093
51,2,2,1,0,1,1,1,0.482924987714439
51,2,2,1,0,1,1,2,0.473239934552461
51,2,2,3,0,1,1,1,0.480570009705288
51,2,2,3,0,1,1,2,0.47525890901218
51,2,2,4,0,2,2,1,0.507601323607418
51,2,2,4,0,2,2,2,0.514303048045306
51,2,3,1,1,1,2,1,0.482839568972342
51,2,3,1,1,1,2,2,0.472487825545836
51,2,3,2,1,0,1,1,0.480225017219231
51,2,3,2,1,0,1,2,0.471884558285291
51,2,3,4,1,2,1,1,0.508263566117661
51,2,3,4,1,2,1,2,0.515979173717196
51,2,4,1,2,1,3,1,0.48156455504578
51,2,4,1,2,1,3,2,0.471741606398764
51,2,4,2,2,0,2,1,0.478854506362704
51,2,4,2,2,0,2,2,0.470608841504505
51,2,4,3,2,1,1,1,0.480054676714037
51,2,4,3,2,1,1,2,0.47349309320012
51,3,1,2,2,1,1,1,0.486578766498361
51,3,1,2,2,1,1,2,0.480396039267401
51,3,1,3,2,0,2,1,0.485216507842439
51,3,1,3,2,0,2,2,0.478060865462823
51,3,1,4,2,1,3,1,0.502981700805622
51,3,1,4,2,1,3,2,0.499605264865655
51,3,2,1,1,2,1,1,0.48775228500414
51,3,2,1,1,2,1,2,0.485062672714122
51,3,2,3,1,0,1,1,0.484338011235623
51,3,2,3,1,0,1,2,0.478655302192475
51,3,2,4,1,1,2,1,0.501316611433331
51,3,2,4,1,1,2,2,0.500447510741957
51,3,3,1,0,2,2,1,0.486809477170347
51,3,3,1,0,2,2,2,0.488164159928374
51,3,3,2,0,1,1,1,0.486870548235199
51,3,3,2,0,1,1,2,0.481986007766267
51,3,3,4,0,1,1,1,0.503256062043135
51,3,3,4,0,1,1,2,0.499906119012423
51,3,4,1,1,2,3,1,0.487438635991417
51,3,4,1,1,2,3,2,0.48734874080746
51,3,4,2,1,1,2,1,0.486353432128657
51,3,4,2,1,1,2,2,0.480795422376869
51,3,4,3,1,0,1,1,0.484543905404466
51,3,4,3,1,0,1,2,0.477764727880774
51,4,1,2,3,2,1,1,0.489772549440159
51,4,1,2,3,2,1,2,0.48665658658701
51,4,1,3,3,1,2,1,0.484678615586867
51,4,1,3,3,1,2,2,0.47822444843423
51,4,1,4,3,0,3,1,0.491595425941246
51,4,1,4,3,0,3,2,0.48710857574198
51,4,2,1,2,3,1,1,0.493221163752286
51,4,2,1,2,3,1,2,0.493948526815994
51,4,2,3,2,1,1,1,0.485439225009817
51,4,2,3,2,1,1,2,0.479300074279685
51,4,2,4,2,0,2,1,0.491871482443323
51,4,2,4,2,0,2,2,0.487390421559027
51,4,3,1,1,3,2,1,0.494557155923425
51,4,3,1,1,3,2,2,0.496008355291035
51,4,3,2,1,2,1,1,0.491002253973911
51,4,3,2,1,2,1,2,0.487272071437008
51,4,3,4,1,0,1,1,0.491279695015844
51,4,3,4,1,0,1,2,0.489516565129722
51,4,4,1,0,3,3,1,0.493289863886577
51,4,4,1,0,3,3,2,0.496679028867709
51,4,4,2,0,2,2,1,0.490243380646827
51,4,4,2,0,2,2,2,0.488269571482952
51,4,4,3,0,1,1,1,0.486972606819822
51,4,4,3,0,1,1,2,0.480325803267487
52,1,1,2,0,1,1,1,0.474655500889653
52,1,1,2,0,1,1,2,0.464050098484886
52,1,1,3,0,2,2,1,0.483890083810312
52,1,1,3,0,2,2,2,0.482357540979213
52,1,1,4,0,3,3,1,0.510219488664552
52,1,1,4,0,3,3,2,0.513900685936042
52,1,2,1,1,0,1,1,0.470460030530269
52,1,2,3,1,2,1,1,0.484242208422264
52,1,2,3,1,2,1,2,0.480631570852758
52,1,2,4,1,3,2,1,0.508589004389369
52,1,2,4,1,3,2,2,0.51195093393045
52,1,3,1,2,0,2,1,0.468257299191268
52,1,3,2,2,1,1,1,0.472453094650433
52,1,3,2,2,1,1,2,0.462800330251731
52,1,3,4,2,3,1,1,0.508677539869436
52,1,3,4,2,3,1,2,0.510509884224889
52,1,4,1,3,0,3,1,0.468677912924537
52,1,4,2,3,1,2,1,0.472902565253159
52,1,4,2,3,1,2,2,0.462736503644865
52,1,4,3,3,2,1,1,0.48430409702976
52,1,4,3,3,2,1,2,0.480093943111389
52,2,1,2,1,0,1,1,0.478817548857658
52,2,1,2,1,0,1,2,0.470825122534297
52,2,1,3,1,1,2,1,0.486484959614489
52,2,1,3,1,1,2,2,0.479916163229778
52,2,1,4,1,2,3,1,0.501546386480403
52,2,1,4,1,2,3,2,0.508203213720297
52,2,2,1,0,1,1,1,0.476834853132143
52,2,2,1,0,1,1,2,0.471325889110621
52,2,2,3,0,1,1,1,0.487713173168703
52,2,2,3,0,1,1,2,0.47940525883747
52,2,2,4,0,2,2,1,0.504011629967304
52,2,2,4,0,2,2,2,0.509265406117277
52,2,3,1,1,1,2,1,0.47727640909858
52,2,3,1,1,1,2,2,0.470353285610866
52,2,3,2,1,0,1,1,0.478059473359791
52,2,3,2,1,0,1,2,0.469419114797717
52,2,3,4,1,2,1,1,0.504532047342666
52,2,3,4,1,2,1,2,0.510503527986112
52,2,4,1,2,1,3,1,0.478568035848863
52,2,4,1,2,1,3,2,0.470002218821721
52,2,4,2,2,0,2,1,0.480676991095521
52,2,4,2,2,0,2,2,0.467827078053913
52,2,4,3,2,1,1,1,0.486563982872259
52,2,4,3,2,1,1,2,0.478610858596118
52,3,1,2,2,1,1,1,0.481168728190188
52,3,1,2,2,1,1,2,0.479939678683587
52,3,1,3,2,0,2,1,0.483675926792463
52,3,1,3,2,0,2,2,0.484327296367421
52,3,1,4,2,1,3,1,0.496305437411748
52,3,1,4,2,1,3,2,0.498640786517666
52,3,2,1,1,2,1,1,0.491276849112251
52,3,2,1,1,2,1,2,0.485064389400668
52,3,2,3,1,0,1,1,0.48199241699102
52,3,2,3,1,0,1,2,0.483997816848241
52,3,2,4,1,1,2,1,0.494132845154256
52,3,2,4,1,1,2,2,0.496469010118239
52,3,3,1,0,2,2,1,0.491133421257794
52,3,3,1,0,2,2,2,0.485241437146043
52,3,3,2,0,1,1,1,0.481295750755015
52,3,3,2,0,1,1,2,0.481195334204815
52,3,3,4,0,1,1,1,0.495473980569193
52,3,3,4,0,1,1,2,0.499245062867769
52,3,4,1,1,2,3,1,0.491385488423885
52,3,4,1,1,2,3,2,0.486509202200658
52,3,4,2,1,1,2,1,0.481441401441165
52,3,4,2,1,1,2,2,0.480524074007215
52,3,4,3,1,0,1,1,0.484280389325865
52,3,4,3,1,0,1,2,0.484548993545579
52,4,1,2,3,2,1,1,0.484014370140479
52,4,1,2,3,2,1,2,0.481689529193158
52,4,1,3,3,1,2,1,0.483586243987996
52,4,1,3,3,1,2,2,0.477036005218523
52,4,1,4,3,0,3,1,0.494816497750909
52,4,1,4,3,0,3,2,0.495299177979997
52,4,2,1,2,3,1,1,0.491441754388668
52,4,2,1,2,3,1,2,0.487654956889856
52,4,2,3,2,1,1,1,0.483323103680393
52,4,2,3,2,1,1,2,0.477873859448459
52,4,2,4,2,0,2,1,0.490190807425064
52,4,2,4,2,0,2,2,0.494207855376407
52,4,3,1,1,3,2,1,0.486717407642813
52,4,3,1,1,3,2,2,0.486352491001501
52,4,3,2,1,2,1,1,0.48400639450956
52,4,3,2,1,2,1,2,0.480166872013441
52,4,3,4,1,0,1,1,0.496798163954707
52,4,3,4,1,0,1,2,0.499081532155349
52,4,4,1,0,3,3,1,0.489232031900757
52,4,4,1,0,3,3,2,0.485276026261987
52,4,4,2,0,2,2,1,0.483808737401655
52,4,4,2,0,2,2,2,0.48204372899542
52,4,4,3,0,1,1,1,0.484265498763559
52,4,4,3,0,1,1,2,0.480140037053352
53,1,1,2,0,1,1,1,0.486832822586521
53,1,1,2,0,1,1,2,0.473885647307955
53,1,1,3,0,2,2,1,0.488995674314032
53,1,1,3,0,2,2,2,0.490875825986522
53,1,1,4,0,3,3,1,0.489966753797843
53,1,1,4,0,3,3,2,0.494132463765407
53,1,2,1,1,0,1,1,0.48240914510039
53,1,2,1,1,0,1,2,0.463497971746337
53,1,2,3,1,2,1,1,0.486916803353146
53,1,2,3,1,2,1,2,0.490567064992817
53,1,2,4,1,3,2,1,0.4892280244164
53,1,2,4,1,3,2,2,0.492778361436387
53,1,3,1,2,0,2,1,0.47926813409801
53,1,3,1,2,0,2,2,0.459975981734478
53,1,3,2,2,1,1,1,0.485069555543812
53,1,3,2,2,1,1,2,0.470159946773938
53,1,3,4,2,3,1,1,0.491474990515104
53,1,3,4,2,3,1,2,0.496669733355174
53,1,4,1,3,0,3,1,0.480798964876871
53,1,4,1,3,0,3,2,0.464151233532314
53,1,4,2,3,1,2,1,0.485964477124351
53,1,4,2,3,1,2,2,0.471074014170469
53,1,4,3,3,2,1,1,0.48462587197686
53,1,4,3,3,2,1,2,0.491813158910985
53,2,1,2,1,0,1,1,0.487208214912093
53,2,1,2,1,0,1,2,0.471509975372512
53,2,1,3,1,1,2,1,0.480121861566442
53,2,1,3,1,1,2,2,0.478728854525274
53,2,1,4,1,2,3,1,0.495508278771589
53,2,1,4,1,2,3,2,0.502972741047756
53,2,2,1,0,1,1,1,0.484684723813244
53,2,2,1,0,1,1,2,0.473714426591093
53,2,2,3,0,1,1,1,0.482961236626924
53,2,2,3,0,1,1,2,0.480359158877514
53,2,2,4,0,2,2,1,0.491268012679793
53,2,2,4,0,2,2,2,0.501434896809379
53,2,3,1,1,1,2,1,0.483942610215958
53,2,3,1,1,1,2,2,0.473938056885117
53,2,3,2,1,0,1,1,0.486945025363062
53,2,3,2,1,0,1,2,0.471892063426192
53,2,3,4,1,2,1,1,0.495762412627335
53,2,3,4,1,2,1,2,0.498708781176103
53,2,4,1,2,1,3,1,0.481549701426147
53,2,4,1,2,1,3,2,0.475212864563931
53,2,4,2,2,0,2,1,0.488125334498807
53,2,4,2,2,0,2,2,0.470705622303623
53,2,4,3,2,1,1,1,0.482514668353823
53,2,4,3,2,1,1,2,0.478262050356204
53,3,1,2,2,1,1,1,0.492111281655492
53,3,1,2,2,1,1,2,0.489706765400155
53,3,1,3,2,0,2,1,0.488328683752161
53,3,1,3,2,0,2,2,0.482574077605633
53,3,1,4,2,1,3,1,0.489572819851261
53,3,1,4,2,1,3,2,0.487286068558822
53,3,2,1,1,2,1,1,0.497079604423263
53,3,2,1,1,2,1,2,0.490120073087221
53,3,2,3,1,0,1,1,0.487088540464378
53,3,2,3,1,0,1,2,0.479307163022854
53,3,2,4,1,1,2,1,0.482973836297845
53,3,2,4,1,1,2,2,0.484161451680289
53,3,3,1,0,2,2,1,0.494894015846044
53,3,3,1,0,2,2,2,0.490354015977571
53,3,3,2,0,1,1,1,0.491011186587341
53,3,3,2,0,1,1,2,0.494822729988532
53,3,3,4,0,1,1,1,0.492245670578944
53,3,3,4,0,1,1,2,0.485517495550974
53,3,4,1,1,2,3,1,0.496057309201541
53,3,4,1,1,2,3,2,0.497681408506643
53,3,4,2,1,1,2,1,0.495099167472202
53,3,4,2,1,1,2,2,0.493947316489322
53,3,4,3,1,0,1,1,0.485131227337506
53,3,4,3,1,0,1,2,0.480328309789674
53,4,1,2,3,2,1,1,0.482202985194713
53,4,1,2,3,2,1,2,0.495004136412466
53,4,1,3,3,1,2,1,0.472004348620218
53,4,1,3,3,1,2,2,0.471694399829582
53,4,1,4,3,0,3,1,0.466115659198424
53,4,1,4,3,0,3,2,0.462046853395594
53,4,2,1,2,3,1,1,0.498029768316611
53,4,2,1,2,3,1,2,0.478344901589154
53,4,2,3,2,1,1,1,0.471328782806588
53,4,2,3,2,1,1,2,0.471238641628158
53,4,2,4,2,0,2,1,0.469450529720586
53,4,3,1,1,3,2,1,0.499768112151277
53,4,3,1,1,3,2,2,0.483562068910739
53,4,3,2,1,2,1,1,0.47991944637238
53,4,3,2,1,2,1,2,0.493756051322548
53,4,3,4,1,0,1,1,0.475727131410669
53,4,3,4,1,0,1,2,0.462296922161281
53,4,4,1,0,3,3,1,0.500568939091566
53,4,4,1,0,3,3,2,0.484917209859029
53,4,4,2,0,2,2,1,0.483885671119818
53,4,4,2,0,2,2,2,0.494513225430106
53,4,4,3,0,1,1,1,0.477424072382829
53,4,4,3,0,1,1,2,0.467649609810014
54,1,1,2,0,1,1,1,0.474840398191586
54,1,1,2,0,1,1,2,0.468832500353112
54,1,1,3,0,2,2,1,0.483590648559714
54,1,1,3,0,2,2,2,0.476081886401753
54,1,1,4,0,3,3,1,0.504854916346053
54,1,1,4,0,3,3,2,0.513859278951478
54,1,2,1,1,0,1,1,0.464140670100727
54,1,2,3,1,2,1,1,0.482278289941207
54,1,2,3,1,2,1,2,0.477405184707748
54,1,2,4,1,3,2,1,0.505401739025279
54,1,2,4,1,3,2,2,0.509691083650095
54,1,3,1,2,0,2,1,0.464734035272985
54,1,3,2,2,1,1,1,0.47196919750054
54,1,3,2,2,1,1,2,0.46809243104151
54,1,3,4,2,3,1,1,0.505362429933418
54,1,3,4,2,3,1,2,0.511353963503542
54,1,4,1,3,0,3,1,0.463703900200695
54,1,4,2,3,1,2,1,0.471852114536114
54,1,4,2,3,1,2,2,0.467009560906207
54,1,4,3,3,2,1,1,0.481006409073329
54,1,4,3,3,2,1,2,0.474896848847524
54,2,1,2,1,0,1,1,0.480681868238424
54,2,1,2,1,0,1,2,0.47366590954305
54,2,1,3,1,1,2,1,0.481567260480099
54,2,1,3,1,1,2,2,0.474121249444627
54,2,1,4,1,2,3,1,0.504910343690384
54,2,1,4,1,2,3,2,0.510831469495563
54,2,2,1,0,1,1,1,0.478785355191333
54,2,2,1,0,1,1,2,0.469052162223174
54,2,2,3,0,1,1,1,0.48267133579615
54,2,2,3,0,1,1,2,0.475280977979462
54,2,2,4,0,2,2,1,0.505604904623131
54,2,2,4,0,2,2,2,0.512115875864869
54,2,3,1,1,1,2,1,0.482112035690597
54,2,3,1,1,1,2,2,0.470959694901594
54,2,3,2,1,0,1,1,0.479616573376743
54,2,3,2,1,0,1,2,0.473343154645301
54,2,3,4,1,2,1,1,0.50486861537116
54,2,3,4,1,2,1,2,0.512293061473892
54,2,4,1,2,1,3,1,0.480354151405535
54,2,4,1,2,1,3,2,0.470582542051174
54,2,4,2,2,0,2,1,0.479643900700504
54,2,4,2,2,0,2,2,0.472194920383657
54,2,4,3,2,1,1,1,0.480264858270201
54,2,4,3,2,1,1,2,0.475302305915388
54,3,1,2,2,1,1,1,0.488789699946538
54,3,1,2,2,1,1,2,0.485271033854394
54,3,1,3,2,0,2,1,0.483981809400692
54,3,1,3,2,0,2,2,0.479146347036258
54,3,1,4,2,1,3,1,0.498025756240813
54,3,1,4,2,1,3,2,0.496639922805789
54,3,2,1,1,2,1,1,0.483955263864717
54,3,2,1,1,2,1,2,0.4831340561795
54,3,2,3,1,0,1,1,0.485420552457087
54,3,2,3,1,0,1,2,0.477872323707676
54,3,2,4,1,1,2,1,0.499424431312519
54,3,2,4,1,1,2,2,0.499426681125662
54,3,3,1,0,2,2,1,0.483674827096408
54,3,3,1,0,2,2,2,0.484141418395633
54,3,3,2,0,1,1,1,0.489945211430462
54,3,3,2,0,1,1,2,0.486349515691323
54,3,3,4,0,1,1,1,0.500188177325831
54,3,3,4,0,1,1,2,0.499328631403638
54,3,4,1,1,2,3,1,0.484437140360812
54,3,4,1,1,2,3,2,0.484451989494423
54,3,4,2,1,1,2,1,0.489006087286486
54,3,4,2,1,1,2,2,0.487038085200642
54,3,4,3,1,0,1,1,0.485134018548499
54,3,4,3,1,0,1,2,0.479064628089647
54,4,1,2,3,2,1,1,0.493521164652843
54,4,1,2,3,2,1,2,0.490276973082915
54,4,1,3,3,1,2,1,0.483818832862864
54,4,1,3,3,1,2,2,0.478605783612848
54,4,1,4,3,0,3,1,0.487225111623503
54,4,1,4,3,0,3,2,0.486115442220298
54,4,2,1,2,3,1,1,0.4861034220195
54,4,2,1,2,3,1,2,0.487333481017155
54,4,2,3,2,1,1,1,0.485154873533116
54,4,2,3,2,1,1,2,0.481102096847607
54,4,2,4,2,0,2,1,0.487405076860621
54,4,2,4,2,0,2,2,0.488169336055986
54,4,3,1,1,3,2,1,0.487899834337448
54,4,3,1,1,3,2,2,0.487443069165998
54,4,3,2,1,2,1,1,0.495339010440577
54,4,3,2,1,2,1,2,0.490890695595197
54,4,3,4,1,0,1,1,0.489326273808165
54,4,3,4,1,0,1,2,0.490185796527197
54,4,4,1,0,3,3,1,0.489711279477383
54,4,4,1,0,3,3,2,0.487890982394932
54,4,4,2,0,2,2,1,0.494758824774179
54,4,4,2,0,2,2,2,0.49128515862957
54,4,4,3,0,1,1,1,0.486269922904877
54,4,4,3,0,1,1,2,0.483383523504984
55,1,1,2,0,1,1,1,0.466978583321312
55,1,1,2,0,1,1,2,0.459160474509923
55,1,1,3,0,2,2,1,0.466620471905219
55,1,1,3,0,2,2,2,0.459161790505103
55,1,1,4,0,3,3,1,0.486355359397889
55,1,1,4,0,3,3,2,0.48750994259372
55,1,2,1,1,0,1,1,0.472401447797793
55,1,2,1,1,0,1,2,0.466714539668775
55,1,2,3,1,2,1,1,0.476750952859421
55,1,2,3,1,2,1,2,0.472608443630096
55,1,2,4,1,3,2,1,0.494230644930018
55,1,2,4,1,3,2,2,0.500367075102871
55,1,3,1,2,0,2,1,0.473756572793738
55,1,3,1,2,0,2,2,0.468522969081586
55,1,3,2,2,1,1,1,0.479387307344908
55,1,3,2,2,1,1,2,0.473039849752299
55,1,3,4,2,3,1,1,0.497627034009307
55,1,3,4,2,3,1,2,0.502949077309092
55,1,4,1,3,0,3,1,0.473790709370133
55,1,4,1,3,0,3,2,0.467757034291719
55,1,4,2,3,1,2,1,0.479118625670016
55,1,4,2,3,1,2,2,0.473070533114609
55,1,4,3,3,2,1,1,0.477193835561383
55,1,4,3,3,2,1,2,0.474283301313282
